annotation_id,gtdb_version,gene_id,genome_id,pfam,start,stop,length,e_value,interpro_accession,interpro_description
151877623,207,NZ_CP072800.1_1630,GCF_017901155.1,PF12288,404,626,850,0.0,IPR020990,Carboxysome assembly protein
151877624,207,NZ_CP072800.1_1630,GCF_017901155.1,PF12288,154,395,850,0.0,IPR020990,Carboxysome assembly protein
151879626,207,NZ_CP072793.1_258,GCF_017901175.1,PF12288,405,577,801,0.0,IPR020990,Carboxysome assembly protein
151879627,207,NZ_CP072793.1_258,GCF_017901175.1,PF12288,155,397,801,0.0,IPR020990,Carboxysome assembly protein
153436007,207,NZ_AP024563.1_2732,GCF_018409545.1,PF12288,386,559,770,0.0,IPR020990,Carboxysome assembly protein
153436006,207,NZ_AP024563.1_2732,GCF_018409545.1,PF12288,196,380,770,0.0,IPR020990,Carboxysome assembly protein
153714654,207,NZ_CP075523.1_440,GCF_018502385.1,PF12288,181,604,784,0.0,IPR020990,Carboxysome assembly protein
154521815,207,NZ_JABELD010000056.1_22,GCF_018853445.1,PF12288,401,511,843,1.9000000000000002e-36,IPR020990,Carboxysome assembly protein
154521816,207,NZ_JABELD010000056.1_22,GCF_018853445.1,PF12288,515,618,843,4.9e-26,IPR020990,Carboxysome assembly protein
154521817,207,NZ_JABELD010000056.1_22,GCF_018853445.1,PF12288,154,422,843,0.0,IPR020990,Carboxysome assembly protein
154528430,207,NZ_JABBOU010000069.1_56,GCF_018853465.1,PF12288,152,391,850,0.0,IPR020990,Carboxysome assembly protein
154528429,207,NZ_JABBOU010000069.1_56,GCF_018853465.1,PF12288,399,508,850,6.7e-37,IPR020990,Carboxysome assembly protein
154528428,207,NZ_JABBOU010000069.1_56,GCF_018853465.1,PF12288,513,616,850,4.9e-25,IPR020990,Carboxysome assembly protein
154529212,207,NZ_JAAXYU010000051.1_43,GCF_018854025.1,PF12288,494,599,807,1.9e-26,IPR020990,Carboxysome assembly protein
154529213,207,NZ_JAAXYU010000051.1_43,GCF_018854025.1,PF12288,136,487,807,0.0,IPR020990,Carboxysome assembly protein
154532665,207,NZ_JABBDR010000298.1_26,GCF_018854495.1,PF12288,157,578,767,0.0,IPR020990,Carboxysome assembly protein
155053145,207,NZ_JAFKRH010000038.1_208,GCF_019038465.1,PF12288,195,617,803,0.0,IPR020990,Carboxysome assembly protein
155053146,207,NZ_JAFKRH010000038.1_208,GCF_019038465.1,PF12288,623,752,803,3e-07,IPR020990,Carboxysome assembly protein
155350542,207,NZ_JAHRXJ010000002.1_116,GCF_019104765.1,PF12288,183,604,785,0.0,IPR020990,Carboxysome assembly protein
155897843,207,NZ_LT578417.1_813,GCF_900088535.1,PF12288,217,639,827,0.0,IPR020990,Carboxysome assembly protein
155905210,207,NZ_LT592171.1_872,GCF_900088825.1,PF12288,434,726,902,0.0,IPR020990,Carboxysome assembly protein
155905211,207,NZ_LT592171.1_872,GCF_900088825.1,PF12288,181,549,902,0.0,IPR020990,Carboxysome assembly protein
157449875,207,NZ_FNKY01000001.1_2145,GCF_900103165.1,PF12288,3,135,629,2e-15,IPR020990,Carboxysome assembly protein
157449874,207,NZ_FNKY01000001.1_2145,GCF_900103165.1,PF12288,240,459,629,0.0,IPR020990,Carboxysome assembly protein
157449873,207,NZ_FNKY01000001.1_2145,GCF_900103165.1,PF12288,143,229,629,5.7e-09,IPR020990,Carboxysome assembly protein
158457534,207,NZ_FNNZ01000022.1_42,GCF_900106925.1,PF12288,670,772,823,1.1e-05,IPR020990,Carboxysome assembly protein
158457535,207,NZ_FNNZ01000022.1_42,GCF_900106925.1,PF12288,207,633,823,0.0,IPR020990,Carboxysome assembly protein
158540156,207,NZ_FNOY01000001.1_94,GCF_900107165.1,PF12288,228,607,936,0.0,IPR020990,Carboxysome assembly protein
158540157,207,NZ_FNOY01000001.1_94,GCF_900107165.1,PF12288,606,758,936,1.3e-35,IPR020990,Carboxysome assembly protein
158681716,207,NZ_FNQP01000005.1_83,GCF_900107695.1,PF12288,404,625,842,0.0,IPR020990,Carboxysome assembly protein
158681715,207,NZ_FNQP01000005.1_83,GCF_900107695.1,PF12288,154,507,842,0.0,IPR020990,Carboxysome assembly protein
159093428,207,NZ_FOAA01000013.1_34,GCF_900109495.1,PF12288,612,716,767,1.8e-05,IPR020990,Carboxysome assembly protein
159093429,207,NZ_FOAA01000013.1_34,GCF_900109495.1,PF12288,400,581,767,0.0,IPR020990,Carboxysome assembly protein
159093430,207,NZ_FOAA01000013.1_34,GCF_900109495.1,PF12288,205,398,767,0.0,IPR020990,Carboxysome assembly protein
159528672,207,NZ_FOFO01000022.1_61,GCF_900110965.1,PF12288,185,374,633,0.0,IPR020990,Carboxysome assembly protein
159528673,207,NZ_FOFO01000022.1_61,GCF_900110965.1,PF12288,352,446,633,4.5000000000000004e-30,IPR020990,Carboxysome assembly protein
159601239,207,NZ_FOGH01000003.1_22,GCF_900111165.1,PF12288,272,640,992,0.0,IPR020990,Carboxysome assembly protein
159601240,207,NZ_FOGH01000003.1_22,GCF_900111165.1,PF12288,524,813,992,0.0,IPR020990,Carboxysome assembly protein
159984319,207,NZ_FOYY01000003.1_1151,GCF_900112445.1,PF12288,151,580,719,0.0,IPR020990,Carboxysome assembly protein
160033796,207,NZ_FOMJ01000005.1_31,GCF_900112605.1,PF12288,139,562,741,0.0,IPR020990,Carboxysome assembly protein
160070221,207,NZ_FOMS01000006.1_177,GCF_900112685.1,PF12288,265,350,685,3.7e-07,IPR020990,Carboxysome assembly protein
160070222,207,NZ_FOMS01000006.1_177,GCF_900112685.1,PF12288,360,516,685,1.4000000000000001e-28,IPR020990,Carboxysome assembly protein
161237834,207,NZ_FPBL01000016.1_13,GCF_900116685.1,PF12288,175,543,903,0.0,IPR020990,Carboxysome assembly protein
161237835,207,NZ_FPBL01000016.1_13,GCF_900116685.1,PF12288,428,720,903,0.0,IPR020990,Carboxysome assembly protein
161507624,207,NZ_FQUL01000036.1_5,GCF_900128965.1,PF12288,145,562,729,0.0,IPR020990,Carboxysome assembly protein
161995372,207,NZ_FSRE01000001.1_206,GCF_900141795.1,PF12288,266,452,574,0.0,IPR020990,Carboxysome assembly protein
161995371,207,NZ_FSRE01000001.1_206,GCF_900141795.1,PF12288,62,258,574,0.0,IPR020990,Carboxysome assembly protein
162702417,207,NZ_FTPK01000002.1_318,GCF_900156225.1,PF12288,302,478,655,0.0,IPR020990,Carboxysome assembly protein
162702418,207,NZ_FTPK01000002.1_318,GCF_900156225.1,PF12288,92,299,655,2.6e-26,IPR020990,Carboxysome assembly protein
165454719,207,NZ_UCNN01000019.1_309,GCF_900473935.1,PF12288,189,613,797,0.0,IPR020990,Carboxysome assembly protein
165454718,207,NZ_UCNN01000019.1_309,GCF_900473935.1,PF12288,650,747,797,1.7e-06,IPR020990,Carboxysome assembly protein
165457801,207,NZ_UCNJ01000005.1_68,GCF_900473965.1,PF12288,619,722,773,4e-06,IPR020990,Carboxysome assembly protein
165457802,207,NZ_UCNJ01000005.1_68,GCF_900473965.1,PF12288,168,592,773,0.0,IPR020990,Carboxysome assembly protein
165459622,207,NZ_UCNW01000008.1_609,GCF_900474185.1,PF12288,632,739,789,1.8e-05,IPR020990,Carboxysome assembly protein
165459623,207,NZ_UCNW01000008.1_609,GCF_900474185.1,PF12288,180,604,789,0.0,IPR020990,Carboxysome assembly protein
165463396,207,NZ_UCOB01000014.1_190,GCF_900474295.1,PF12288,652,746,796,1.9e-06,IPR020990,Carboxysome assembly protein
165463397,207,NZ_UCOB01000014.1_190,GCF_900474295.1,PF12288,188,612,796,0.0,IPR020990,Carboxysome assembly protein
167421715,207,NZ_CAIWNQ010000009.1_118,GCF_903914075.1,PF12288,169,303,634,4.2e-17,IPR020990,Carboxysome assembly protein
167421716,207,NZ_CAIWNQ010000009.1_118,GCF_903914075.1,PF12288,314,527,634,1.3e-31,IPR020990,Carboxysome assembly protein
